system:index,flood_label,.geo
1_260,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.30467735145469,6.464770857930343]}"
1_261,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.3224639940802567,6.4434807856967105]}"
1_262,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2604802394760095,6.450218150327607]}"
1_263,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2658701311807268,6.516244323710391]}"
1_264,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2704515391297364,6.430545045605389]}"
1_265,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.246197026458509,6.463153890418928]}"
1_266,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2817703117096424,6.498457681084825]}"
1_267,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.319769048227898,6.445636742378597]}"
1_268,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.276649914590161,6.4170703163435965]}"
1_269,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.242963091435679,6.511662915761382]}"
1_270,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.327314896614502,6.420304251366427]}"
1_271,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.270990528300208,6.455608042032324]}"
1_272,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2656006365954906,6.430545045605389]}"
1_273,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.321116521154077,6.437282410236286]}"
1_274,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2532038856746412,6.4561470312027955]}"
1_275,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.301173921846624,6.44024685067388]}"
1_276,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.3092587594036997,6.522981688341288]}"
1_277,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.241346123924264,6.455608042032324]}"
1_278,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.289585654681482,6.484174468067325]}"
1_279,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2510479289927545,6.453452085350437]}"
1_280,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.270990528300208,6.521903710000345]}"
1_281,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.3000959435056805,6.440516345259116]}"
1_282,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2750329470787456,6.475550641339777]}"
1_283,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.321655510324549,6.417878800099304]}"
1_284,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.3057553297956335,6.449409666571899]}"
1_285,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2478139939699244,6.4674658037827015]}"
1_286,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.282039806294878,6.455069052861852]}"
1_287,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2472750047994525,6.475550641339777]}"
1_288,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.256437820697472,6.441863818185295]}"
1_289,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.3017129110170957,6.506542518641901]}"
1_290,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.265331142010255,6.437012915651049]}"
1_291,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.235147748463839,6.521364720829872]}"
1_292,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2362257268047823,6.437282410236286]}"
1_293,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2790753658572838,6.517861291221807]}"
1_294,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.242963091435679,6.447792699060484]}"
1_295,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.3149181456936527,6.441324829014824]}"
1_296,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2777278929311042,6.508159486153316]}"
1_297,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.301173921846624,6.501961110692891]}"
1_298,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.254012369430349,6.433239991457747]}"
1_299,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.297400997653322,6.491720316453929]}"
1_300,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2324528026114803,6.513549377858033]}"
1_301,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.261288723231717,6.439438366918172]}"
1_302,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.321925004909785,6.436204431895342]}"
1_303,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2976704922385576,6.45453006369138]}"
1_304,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2960535247271427,6.511393421176146]}"
1_305,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2817703117096424,6.431353529361097]}"
1_306,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2944365572157275,6.498188186499589]}"
1_307,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2302968459295935,6.442672301941003]}"
1_308,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.248622477725632,6.436743421065814]}"
1_309,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.3151876402788885,6.447792699060484]}"
1_310,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.313840167352709,6.448331688230955]}"
1_311,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2825787954653496,6.51570533453992]}"
1_312,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.294975546386199,6.512201904931854]}"
1_313,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.298478975994265,6.49037284352775]}"
1_314,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.313840167352709,6.440785839844351]}"
1_315,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.186369228536149,6.438629883162465]}"
1_316,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.319499553642662,6.421921218877841]}"
1_317,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2699125499592645,6.453182590765201]}"
1_318,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.238920672657141,6.514627356198976]}"
1_319,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.241346123924264,6.470430244220296]}"
1_320,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.3321657991487474,6.40709901668987]}"
1_321,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2214035246168105,6.4901033489425135]}"
1_322,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.321116521154077,6.437551904821522]}"
1_323,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.262097206987425,6.511932410346618]}"
1_324,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2453885427028015,6.4561470312027955]}"
1_325,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.254551358600821,6.436204431895342]}"
1_326,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2472750047994525,6.46234540666322]}"
1_327,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2906636330224255,6.449140171986663]}"
1_328,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.231644318855773,6.525137645023174]}"
1_329,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.226254427151056,6.465848836271286]}"
1_330,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.242424102265207,6.4547995582766164]}"
1_331,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.263175185328368,6.493606778550579]}"
1_332,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2208645354463386,6.46234540666322]}"
1_333,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2731464849820946,6.4561470312027955]}"
1_334,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2152051491563856,6.48121002762973]}"
1_335,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2758414308344532,6.464770857930343]}"
1_336,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.3000959435056805,6.449679161157135]}"
1_337,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.321386015739313,6.437821399406757]}"
1_338,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.306833308136577,6.446445226134305]}"
1_339,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.257785293623651,6.5089679699090235]}"
1_340,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.231913813441009,6.476898114265957]}"
1_341,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.270721033714972,6.462614901248456]}"
1_342,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2976704922385576,6.4547995582766164]}"
1_343,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2523954019189336,6.482018511385438]}"
1_344,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.239190167242377,6.521903710000345]}"
1_345,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2788058712720476,6.508159486153316]}"
1_346,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.316265618619832,6.436204431895342]}"
1_347,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.3165351132050676,6.415722843417417]}"
1_348,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.3189605644721905,6.442133312770531]}"
1_349,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.319769048227898,6.4448282586228895]}"
1_350,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2957840301419066,6.522442699170816]}"
1_351,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.24808348855516,6.453721579935673]}"
1_352,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2674870986921416,6.520017247903693]}"
1_353,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.33459125041587,6.412488908394587]}"
1_354,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2478139939699244,6.520556237074166]}"
1_355,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2715295174706798,6.4547995582766164]}"
1_356,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2874296979995954,6.48579143557874]}"
1_357,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.218708578764452,6.4636928795893995]}"
1_358,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2553598423565284,6.473664179243126]}"
1_359,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.22921886758865,6.476089630510249]}"
1_360,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2998264489204447,6.485252446408268]}"
1_361,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.241076629339028,6.456955514958503]}"
1_362,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.201460925309357,6.417878800099304]}"
1_363,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2774583983458685,6.463423385004163]}"
1_364,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.239190167242377,6.525137645023174]}"
1_365,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.29362807346002,6.404134576252275]}"
1_366,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.27476345249351,6.452104612424257]}"
1_367,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2960535247271427,6.487947392260627]}"
1_368,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2731464849820946,6.51893926956275]}"
1_369,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2696430553740288,6.458841977055154]}"
1_370,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.262097206987425,6.518400280392278]}"
1_371,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2731464849820946,6.519208764147986]}"
1_372,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.269104066203557,6.431084034775861]}"
1_373,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.246466521043745,6.462614901248456]}"
1_374,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.3186910698869547,6.443750280281946]}"
1_375,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.306024824380869,6.4523741070094935]}"
1_376,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2793448604425195,6.477706598021664]}"
1_377,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.222481502957754,6.479593060118315]}"
1_378,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2523954019189336,6.448331688230955]}"
1_379,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2550903477712922,6.455877536617559]}"
1_380,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2976704922385576,6.4486011828161915]}"
1_381,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.229757856759122,6.478245587192136]}"
1_382,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2497004560665754,6.453721579935673]}"
1_383,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.3052163406251616,6.460458944566569]}"
1_384,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.236764715975254,6.523790172096995]}"
1_385,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.281500817124406,6.483365984311617]}"
1_386,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2779973875163404,6.446175731549069]}"
1_387,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2232899867134615,6.4599199553960975]}"
1_388,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2523954019189336,6.44024685067388]}"
1_389,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.229488362173886,6.476359125095485]}"
1_390,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.27476345249351,6.455877536617559]}"
1_391,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2712600228854436,6.521634215415109]}"
1_392,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2836567738062934,6.456686020373267]}"
1_393,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2976704922385576,6.49684071357341]}"
1_394,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2656006365954906,6.457225009543739]}"
1_395,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.232991791781952,6.49684071357341]}"
1_396,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.265061647425019,6.458302987884682]}"
1_397,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.3052163406251616,6.449409666571899]}"
1_398,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2362257268047823,6.525137645023174]}"
1_399,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.250239445237047,6.453991074520909]}"
1_400,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.34240659338771,6.405482049178454]}"
1_401,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.3092587594036997,6.454260569106145]}"
1_402,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2402681455833204,6.4599199553960975]}"
1_403,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2475444993846883,6.468274287538409]}"
1_404,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.3038688676989825,6.460458944566569]}"
1_405,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2788058712720476,6.45264360159473]}"
1_406,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.226254427151056,6.504386561960014]}"
1_407,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.257515799038415,6.436473926480578]}"
1_408,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.250239445237047,6.511932410346618]}"
1_409,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.240537640168556,6.446714720719541]}"
1_410,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.302521394772803,6.474472662998834]}"
1_411,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.3189605644721905,6.447523204475248]}"
1_412,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2585937773793585,6.4283890889235025]}"
1_413,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.315996124034596,6.450757139498078]}"
1_414,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2561683261122356,6.470430244220296]}"
1_415,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2664091203511982,6.430006056434918]}"
1_416,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2825787954653496,6.458302987884682]}"
1_417,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.3265064128587944,6.4321620131168045]}"
1_418,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2863517196586516,6.439168872332937]}"
1_419,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.24484955353233,6.5202867424889295]}"
1_420,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.328662369540681,6.425694143071143]}"
1_421,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.217900095008744,6.494415262306287]}"
1_422,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.293358578874784,6.508698475323787]}"
1_423,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2696430553740288,6.431353529361097]}"
1_424,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.306833308136577,6.443211291111474]}"
1_425,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.286082225073416,6.455338547447088]}"
1_426,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.30791128647752,6.45129612866855]}"
1_427,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.290933127607661,6.414375370491237]}"
1_428,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2494309614813393,6.455338547447088]}"
1_429,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.286082225073416,6.50330858361907]}"
1_430,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2529343910894055,6.4547995582766164]}"
1_431,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.263175185328368,6.439168872332937]}"
